,income_groups,age,gender,year,population
77700,lower_middle_income,58,Male,2036,16945498
77701,lower_middle_income,58,Male,2037,17458885
77702,lower_middle_income,58,Male,2038,18018231
77703,lower_middle_income,58,Male,2039,18562474
77704,lower_middle_income,58,Male,2040,19097023
77706,lower_middle_income,58,Male,2042,20130449
77707,lower_middle_income,58,Male,2043,20505596
77708,lower_middle_income,58,Male,2044,20831748
77709,lower_middle_income,58,Male,2045,21132228
77710,lower_middle_income,58,Non-binary,2046,21403534
77712,lower_middle_income,58,Male,2048,21974328
77714,lower_middle_income,58,Non-binary,2050,22515774
77715,lower_middle_income,58,Male,2051,22747824
77716,lower_middle_income,58,Male,2052,23007178
77718,lower_middle_income,58,Male,2054,23541656
77719,lower_middle_income,58,Male,2055,23763786
77721,lower_middle_income,58,Male,2057,24268951
77722,lower_middle_income,58,Male,2058,24660882
77723,lower_middle_income,58,Male,2059,25063656
77724,lower_middle_income,58,Male,2060,25338366
77725,lower_middle_income,58,Male,2061,25558130
77728,lower_middle_income,58,Male,2064,26221946
77729,lower_middle_income,58,Male,2065,26523824
77730,lower_middle_income,58,Male,2066,26885320
77732,lower_middle_income,58,Male,2068,27550671
77733,lower_middle_income,58,Male,2069,27756459
77734,lower_middle_income,58,Male,2070,27993834
77735,lower_middle_income,58,Non-binary,2071,28019318
77736,lower_middle_income,58,Male,2072,27769102
77737,lower_middle_income,58,Male,2073,27675300
77738,lower_middle_income,58,Male,2074,27749224
77740,lower_middle_income,58,Male,2076,27435491
77741,lower_middle_income,58,Male,2077,27364864
77742,lower_middle_income,58,Male,2078,27145005
77743,lower_middle_income,58,Male,2079,27007858
77744,lower_middle_income_typo,58,Male,2080,27069103
77745,lower_middle_income,58,Male,2081,27186992
77747,lower_middle_income,58,Male,2083,27352275
77748,lower_middle_income,58,Male,2084,27404477
77749,lower_middle_income_typo,58,Male,2085,27465009
77750,lower_middle_income,58,Male,2086,27523594
77751,lower_middle_income,58,Male,2087,27596595
77752,lower_middle_income,58,Male,2088,27678181
77753,lower_middle_income,58,Male,2089,27750309
77754,lower_middle_income,58,Male,2090,27813593
77755,lower_middle_income,58,Male,2091,27872910
77756,lower_middle_income,58,Male,2092,27928974
77758,lower_middle_income,58,Male,2094,28007547
77759,lower_middle_income,58,Male,2095,28021394
77760,lower_middle_income,58,Male,2096,28018490
77762,lower_middle_income,58,Male,2098,27994949
77765,lower_middle_income,58,Female,1950,1832632
77766,lower_middle_income,58,Female,1951,1850029
77767,lower_middle_income_typo,58,Female,1952,1933738
77768,lower_middle_income,58,Female,1953,2043213
77769,lower_middle_income,58,Female,1954,2152228
77770,lower_middle_income,58,Female,1955,2264304
77771,lower_middle_income,58,Female,1956,2352671
77773,lower_middle_income,58,Female,1958,2490915
77774,lower_middle_income_typo,58,Female,1959,2515679
77775,lower_middle_income,58,Female,1960,2520387
77776,lower_middle_income,58,Female,1961,2608123
77777,lower_middle_income,58,Female,1962,2681471
77778,lower_middle_income,58,Female,1963,2759451
77779,lower_middle_income,58,Female,1964,2853670
77780,lower_middle_income,58,Female,1965,2948675
77781,lower_middle_income,58,Female,1966,3032171
77782,lower_middle_income,58,Female,1967,3102285
77783,lower_middle_income,58,Female,1968,3185008
77784,lower_middle_income,58,Female,1969,3242715
77785,lower_middle_income,58,Female,1970,3312089
77786,lower_middle_income,58,Female,1971,3375713
77787,lower_middle_income,58,Female,1972,3423129
77788,lower_middle_income,58,Female,1973,3448601
77789,lower_middle_income,58,Female,1974,3432634
77790,lower_middle_income,58,Female,1975,3460965
77792,lower_middle_income,58,Female,1977,3688313
77794,lower_middle_income,58,Non-binary,1979,3873267
77797,lower_middle_income,58,Female,1982,4269458
77798,lower_middle_income,58,Female,1983,4387390
77799,lower_middle_income,58,Female,1984,4506819
77800,lower_middle_income,58,Female,1985,4632970
77801,lower_middle_income,58,Female,1986,4759486
77802,lower_middle_income,58,Female,1987,4883823
77803,lower_middle_income,58,Female,1988,4957001
77804,lower_middle_income,58,Female,1989,5073424
77806,lower_middle_income,58,Female,1991,5300404
77807,lower_middle_income,58,Female,1992,5363852
77808,lower_middle_income,58,Female,1993,5505558
77809,lower_middle_income,58,Female,1994,5698075
77810,lower_middle_income,58,Female,1995,5901711
77811,lower_middle_income,58,Female,1996,6039618
77812,lower_middle_income,58,Female,1997,6077880
77813,lower_middle_income,58,Female,1998,6097009
77814,lower_middle_income,58,Female,1999,6105514
77815,lower_middle_income,58,Female,2000,6154212
77816,lower_middle_income,58,Female,2001,6195971
77818,lower_middle_income,58,Female,2003,6470736
77819,lower_middle_income,58,Female,2004,6653144
77820,lower_middle_income,58,Female,2005,6913287
77821,lower_middle_income,58,Female,2006,7063563
77822,lower_middle_income_typo,58,Female,2007,7449481
77823,lower_middle_income,58,Female,2008,8003907
77824,lower_middle_income,58,Non-binary,2009,8338318
77825,lower_middle_income,58,Female,2010,8695738
77826,lower_middle_income,58,Female,2011,9072141
77827,lower_middle_income,58,Female,2012,9455373
77828,lower_middle_income,58,Female,2013,9839741
77829,lower_middle_income,58,Female,2014,10180090
77831,lower_middle_income,58,Female,2016,10850625
77832,lower_middle_income,58,Female,2017,11157692
77833,lower_middle_income,58,Female,2018,11442920
77834,lower_middle_income,58,Female,2019,11696969
77836,lower_middle_income,58,Female,2021,12231933
77837,lower_middle_income,58,Female,2022,12464540
77838,lower_middle_income,58,Female,2023,12696386
77840,lower_middle_income,58,Female,2025,13196172
77842,lower_middle_income,58,Female,2027,13888208
77844,lower_middle_income,58,Female,2029,14547430
77845,lower_middle_income,58,Female,2030,14889693
77847,lower_middle_income,58,Female,2032,15583522
77848,lower_middle_income,58,Female,2033,15955369
77849,lower_middle_income,58,Female,2034,16350494
77851,lower_middle_income,58,Female,2036,17095616
77852,lower_middle_income,58,Non-binary,2037,17587193
77854,lower_middle_income,58,Female,2039,18672591
77855,lower_middle_income,58,Female,2040,19233593
77856,lower_middle_income,58,Female,2041,19808858
77858,lower_middle_income,58,Female,2043,20740840
77859,lower_middle_income,58,Female,2044,21078647
77860,lower_middle_income,58,Female,2045,21360862
77861,lower_middle_income_typo,58,Female,2046,21592809
77862,lower_middle_income,58,Female,2047,21883276
77863,lower_middle_income,58,Female,2048,22161298
77864,lower_middle_income,58,Female,2049,22419907
77865,lower_middle_income,58,Female,2050,22678441
77866,lower_middle_income,58,Female,2051,22907715
77867,lower_middle_income,58,Female,2052,23143352
77868,lower_middle_income,58,Female,2053,23400023
77869,lower_middle_income,58,Female,2054,23638461
77870,lower_middle_income,58,Female,2055,23848482
77871,lower_middle_income,58,Female,2056,24051942
77873,lower_middle_income,58,Female,2058,24663600
77875,lower_middle_income,58,Female,2060,25296581
77877,lower_middle_income,58,Female,2062,25626457
77879,lower_middle_income,58,Female,2064,25947472
77880,lower_middle_income,58,Female,2065,26197792
77881,lower_middle_income,58,Female,2066,26494689
77882,lower_middle_income,58,Female,2067,26832586
77883,lower_middle_income,58,Non-binary,2068,27067183
77886,lower_middle_income,58,Female,2071,27591372
77888,lower_middle_income,58,Female,2073,27298578
77889,lower_middle_income,58,Female,2074,27381983
77890,lower_middle_income,58,Female,2075,27238456
77892,lower_middle_income,58,Female,2077,27032471
77893,lower_middle_income,58,Female,2078,26800664
77894,lower_middle_income,58,Female,2079,26668583
77895,lower_middle_income,58,Female,2080,26748699
77897,lower_middle_income,58,Female,2082,27014280
77898,lower_middle_income,58,Female,2083,27094454
77899,lower_middle_income,58,Female,2084,27161087
77900,lower_middle_income,58,Female,2085,27236315
77901,lower_middle_income,58,Female,2086,27310144
77902,lower_middle_income,58,Female,2087,27396758
77903,lower_middle_income,58,Female,2088,27489746
77905,lower_middle_income,58,Female,2090,27638016
77906,lower_middle_income,58,Female,2091,27700250
77907,lower_middle_income,58,Female,2092,27759495
77908,lower_middle_income,58,Female,2093,27808234
77909,lower_middle_income,58,Female,2094,27840370
77910,lower_middle_income,58,Female,2095,27855030
77911,lower_middle_income,58,Female,2096,27851010
77912,lower_middle_income,58,Female,2097,27835800
77913,lower_middle_income,58,Female,2098,27819870
77914,lower_middle_income,58,Female,2099,27786127
77915,lower_middle_income,58,Female,2100,27726192
77916,lower_middle_income,59,Non-binary,1950,1763266
77917,lower_middle_income,59,Male,1951,1771279
77918,lower_middle_income,59,Male,1952,1808817
77919,lower_middle_income_typo,59,Male,1953,1885608
77920,lower_middle_income,59,Male,1954,1980872
77921,lower_middle_income,59,Male,1955,2078028
77924,lower_middle_income,59,Male,1958,2306122
77925,lower_middle_income,59,Male,1959,2361563
77926,lower_middle_income,59,Non-binary,1960,2410159
77927,lower_middle_income,59,Male,1961,2453020
77928,lower_middle_income,59,Male,1962,2529964
77929,lower_middle_income,59,Male,1963,2606498
77930,lower_middle_income,59,Male,1964,2679488
77931,lower_middle_income,59,Non-binary,1965,2756632
77932,lower_middle_income,59,Male,1966,2842319
77933,lower_middle_income,59,Male,1967,2913225
77934,lower_middle_income,59,Male,1968,2974460
77935,lower_middle_income_typo,59,Male,1969,3035722
77936,lower_middle_income,59,Male,1970,3088443
77937,lower_middle_income,59,Male,1971,3141207
77938,lower_middle_income,59,Male,1972,3190792
77939,lower_middle_income,59,Male,1973,3245092
77941,lower_middle_income,59,Male,1975,3320318
77942,lower_middle_income,59,Male,1976,3371584
77943,lower_middle_income,59,Male,1977,3465804
77945,lower_middle_income,59,Male,1979,3650073
77946,lower_middle_income,59,Male,1980,3747000
77947,lower_middle_income,59,Male,1981,3850214
77948,lower_middle_income,59,Male,1982,3962687
77949,lower_middle_income,59,Male,1983,4087169
77950,lower_middle_income,59,Male,1984,4209387
77951,lower_middle_income,59,Male,1985,4336074
77952,lower_middle_income,59,Male,1986,4472152
77953,lower_middle_income,59,Male,1987,4598616
77954,lower_middle_income,59,Male,1988,4727404
77958,lower_middle_income,59,Male,1992,5007001
77960,lower_middle_income,59,Male,1994,5180512
77962,lower_middle_income,59,Male,1996,5491509
77963,lower_middle_income,59,Male,1997,5606695
77964,lower_middle_income,59,Male,1998,5641850
77966,lower_middle_income,59,Male,2000,5704530
77968,lower_middle_income,59,Male,2002,5836944
77970,lower_middle_income_typo,59,Male,2004,6118798
77971,lower_middle_income,59,Male,2005,6293631
77972,lower_middle_income,59,Male,2006,6531767
77973,lower_middle_income,59,Male,2007,6715726
77974,lower_middle_income,59,Male,2008,7144710
77975,lower_middle_income,59,Male,2009,7690797
77976,lower_middle_income,59,Male,2010,8013886
77977,lower_middle_income,59,Male,2011,8357462
77978,lower_middle_income,59,Male,2012,8717954
77980,lower_middle_income,59,Male,2014,9455701
77981,lower_middle_income,59,Male,2015,9773481
77982,lower_middle_income,59,Male,2016,10106591
77984,lower_middle_income_typo,59,Male,2018,10697392
77985,lower_middle_income,59,Male,2019,11006671
77986,lower_middle_income,59,Male,2020,11261885
77987,lower_middle_income,59,Male,2021,11518261
77988,lower_middle_income,59,Male,2022,11781088
77989,lower_middle_income,59,Male,2023,12030470
77990,lower_middle_income,59,Male,2024,12268492
77993,lower_middle_income,59,Male,2027,13038676
77995,lower_middle_income,59,Male,2029,13736570
77996,lower_middle_income,59,Male,2030,14035759
77998,lower_middle_income,59,Male,2032,14701962
78000,lower_middle_income,59,Male,2034,15473961
78001,lower_middle_income,59,Male,2035,15889239
78002,lower_middle_income,59,Male,2036,16296446
78003,lower_middle_income,59,Male,2037,16706062
78004,lower_middle_income,59,Male,2038,17215110
78005,lower_middle_income,59,Non-binary,2039,17769875
78006,lower_middle_income,59,Male,2040,18309790
78007,lower_middle_income,59,Non-binary,2041,18840437
78008,lower_middle_income,59,Male,2042,19373937
78009,lower_middle_income_typo,59,Male,2043,19866979
78010,lower_middle_income,59,Male,2044,20240638
78011,lower_middle_income,59,Male,2045,20565843
78012,lower_middle_income,59,Male,2046,20865678
78013,lower_middle_income,59,Male,2047,21136603
78014,lower_middle_income_typo,59,Male,2048,21431123
78015,lower_middle_income,59,Male,2049,21706706
78016,lower_middle_income,59,Male,2050,21987549
78018,lower_middle_income,59,Male,2052,22480841
78019,lower_middle_income_typo,59,Male,2053,22740443
78020,lower_middle_income_typo,59,Male,2054,23022564
78021,lower_middle_income,59,Male,2055,23274864
78022,lower_middle_income,59,Male,2056,23497384
78023,lower_middle_income_typo,59,Male,2057,23723616
78026,lower_middle_income,59,Male,2060,24794516
78028,lower_middle_income,59,Male,2062,25289540
78029,lower_middle_income,59,Male,2063,25512439
78030,lower_middle_income,59,Male,2064,25721118
78031,lower_middle_income,59,Male,2065,25954144
78032,lower_middle_income,59,Male,2066,26255399
78034,lower_middle_income,59,Male,2068,27006200
78035,lower_middle_income,59,Male,2069,27279929
78036,lower_middle_income,59,Male,2070,27486363
78040,lower_middle_income,59,Male,2074,27416523
78041,lower_middle_income,59,Male,2075,27493011
78042,lower_middle_income,59,Male,2076,27334158
78044,lower_middle_income,59,Male,2078,27120057
78045,lower_middle_income,59,Male,2079,26904559
78046,lower_middle_income,59,Male,2080,26770971
78048,lower_middle_income,59,Male,2082,26953540
78049,lower_middle_income,59,Male,2083,27059380
78050,lower_middle_income,59,Male,2084,27122416
78051,lower_middle_income,59,Male,2085,27176373
78052,lower_middle_income,59,Male,2086,27238634
78054,lower_middle_income,59,Male,2088,27373583
78055,lower_middle_income,59,Male,2089,27456687
78056,lower_middle_income_typo,59,Male,2090,27530336
78057,lower_middle_income,59,Male,2091,27595251
78058,lower_middle_income,59,Male,2092,27656285
78059,lower_middle_income,59,Male,2093,27714008
78060,lower_middle_income_typo,59,Male,2094,27763225
78061,lower_middle_income,59,Male,2095,27796290
78062,lower_middle_income,59,Male,2096,27812172
78063,lower_middle_income,59,Male,2097,27811390
78064,lower_middle_income,59,Male,2098,27801249
78066,lower_middle_income,59,Male,2100,27766026
78067,lower_middle_income,59,Non-binary,1950,1802436
78069,lower_middle_income,59,Female,1952,1806181
78071,lower_middle_income,59,Female,1954,1995502
78072,lower_middle_income,59,Female,1955,2102859
78073,lower_middle_income,59,Female,1956,2212783
78074,lower_middle_income,59,Female,1957,2299429
78077,lower_middle_income,59,Female,1960,2462206
78078,lower_middle_income,59,Female,1961,2467541
78079,lower_middle_income,59,Female,1962,2553338
78080,lower_middle_income,59,Female,1963,2626259
78081,lower_middle_income_typo,59,Female,1964,2704961
78084,lower_middle_income,59,Female,1967,2970322
78085,lower_middle_income,59,Female,1968,3040512
78086,lower_middle_income,59,Female,1969,3122702
78087,lower_middle_income,59,Female,1970,3194968
78088,lower_middle_income,59,Female,1971,3261569
78089,lower_middle_income,59,Female,1972,3306436
78090,lower_middle_income,59,Female,1973,3355404
78091,lower_middle_income,59,Female,1974,3381084
78094,lower_middle_income,59,Female,1977,3496521
78095,lower_middle_income,59,Female,1978,3614951
78097,lower_middle_income,59,Female,1980,3805445
78099,lower_middle_income,59,Female,1982,4072488
78102,lower_middle_income,59,Female,1985,4432088
78103,lower_middle_income,59,Female,1986,4557631
78104,lower_middle_income_typo,59,Female,1987,4684248
78105,lower_middle_income,59,Female,1988,4832651
78106,lower_middle_income,59,Female,1989,4894643
78107,lower_middle_income,59,Non-binary,1990,4984286
78108,lower_middle_income,59,Female,1991,5145126
78109,lower_middle_income,59,Female,1992,5217630
78110,lower_middle_income,59,Female,1993,5280758
78111,lower_middle_income_typo,59,Female,1994,5419294
78112,lower_middle_income,59,Female,1995,5608872
78113,lower_middle_income,59,Female,1996,5809683
78114,lower_middle_income,59,Female,1997,5946681
78115,lower_middle_income,59,Female,1998,5985049
78117,lower_middle_income,59,Female,2000,6014226
78118,lower_middle_income,59,Female,2001,6064055
78119,lower_middle_income_typo,59,Female,2002,6105629
78121,lower_middle_income,59,Female,2004,6379041
78124,lower_middle_income,59,Female,2007,6973935
78125,lower_middle_income,59,Female,2008,7351937
78126,lower_middle_income,59,Female,2009,7900789
78127,lower_middle_income,59,Female,2010,8238044
78129,lower_middle_income_typo,59,Female,2012,8965247
78131,lower_middle_income_typo,59,Female,2014,9724637
78132,lower_middle_income,59,Female,2015,10060243
78133,lower_middle_income,59,Female,2016,10398455
78134,lower_middle_income,59,Female,2017,10701113
78135,lower_middle_income,59,Female,2018,10999421
78136,lower_middle_income,59,Female,2019,11287474
78139,lower_middle_income,59,Female,2022,12029998
78140,lower_middle_income,59,Female,2023,12294667
78142,lower_middle_income,59,Female,2025,12787258
78144,lower_middle_income,59,Female,2027,13389252
78145,lower_middle_income,59,Female,2028,13745069
78146,lower_middle_income_typo,59,Female,2029,14076101
78150,lower_middle_income,59,Female,2033,15433795
78152,lower_middle_income,59,Female,2035,16197610
78153,lower_middle_income,59,Female,2036,16565165
78154,lower_middle_income,59,Female,2037,16939658
78155,lower_middle_income,59,Female,2038,17428964
78156,lower_middle_income,59,Female,2039,17970992
78159,lower_middle_income,59,Female,2042,19641353
78160,lower_middle_income,59,Female,2043,20169362
78161,lower_middle_income,59,Female,2044,20570608
78162,lower_middle_income,59,Female,2045,20907954
78163,lower_middle_income,59,Female,2046,21190117
78166,lower_middle_income,59,Female,2049,21990569
78167,lower_middle_income,59,Female,2050,22249440
78168,lower_middle_income,59,Female,2051,22508124
78169,lower_middle_income,59,Female,2052,22737791
78170,lower_middle_income,59,Female,2053,22973766
78171,lower_middle_income_typo,59,Female,2054,23230458
78172,lower_middle_income,59,Female,2055,23468998
78173,lower_middle_income,59,Female,2056,23679266
78174,lower_middle_income,59,Female,2057,23882977
78175,lower_middle_income,59,Female,2058,24136132
78177,lower_middle_income_typo,59,Female,2060,24867589
78178,lower_middle_income_typo,59,Female,2061,25125300
78180,lower_middle_income,59,Female,2063,25455843
78181,lower_middle_income,59,Female,2064,25594186
78182,lower_middle_income,59,Female,2065,25777101
78183,lower_middle_income,59,Female,2066,26027168
78185,lower_middle_income,59,Female,2068,26660810
78186,lower_middle_income,59,Female,2069,26895365
78187,lower_middle_income,59,Female,2070,27091314
78188,lower_middle_income,59,Female,2071,27354427
78190,lower_middle_income,59,Female,2073,27209176
78191,lower_middle_income,59,Female,2074,27133192
78192,lower_middle_income,59,Female,2075,27218087
78195,lower_middle_income,59,Female,2078,26875414
78198,lower_middle_income,59,Female,2081,26597494
78199,lower_middle_income,59,Female,2082,26736757
78200,lower_middle_income,59,Female,2083,26864668
78201,lower_middle_income,59,Female,2084,26945856
78202,lower_middle_income_typo,59,Female,2085,27013438
78204,lower_middle_income,59,Female,2087,27164503
78205,lower_middle_income,59,Female,2088,27252049
78207,lower_middle_income,59,Non-binary,2090,27427217
78208,lower_middle_income,59,Female,2091,27496137
78209,lower_middle_income,59,Female,2092,27559450
78210,lower_middle_income,59,Female,2093,27619734
78212,lower_middle_income,59,Female,2095,27702987
78213,lower_middle_income,59,Female,2096,27718927
78214,lower_middle_income,59,Female,2097,27716263
78215,lower_middle_income,59,Female,2098,27702490
78216,lower_middle_income,59,Female,2099,27687960
78217,lower_middle_income,59,Female,2100,27655762
78218,lower_middle_income,6,Non-binary,1950,9040022
78219,lower_middle_income,6,Male,1951,9232669
78220,lower_middle_income,6,Male,1952,9460824
78221,lower_middle_income,6,Male,1953,9682072
78222,lower_middle_income,6,Non-binary,1954,9907777
78223,lower_middle_income,6,Non-binary,1955,10523244
78224,lower_middle_income,6,Male,1956,11244323
78225,lower_middle_income,6,Male,1957,11659346
78226,lower_middle_income,6,Male,1958,12098965
78228,lower_middle_income,6,Male,1960,13010465
78229,lower_middle_income,6,Male,1961,13445880
78230,lower_middle_income,6,Male,1962,13833383
78231,lower_middle_income,6,Male,1963,14260870
78235,lower_middle_income,6,Male,1967,15821837
78236,lower_middle_income,6,Non-binary,1968,16208259
78238,lower_middle_income,6,Male,1970,16948368
78239,lower_middle_income,6,Male,1971,17226870
78240,lower_middle_income,6,Male,1972,17523880
78241,lower_middle_income,6,Male,1973,17876390
78242,lower_middle_income,6,Male,1974,18257313
78243,lower_middle_income,6,Male,1975,18628231
78244,lower_middle_income,6,Male,1976,19005911
78246,lower_middle_income,6,Male,1978,19961136
78247,lower_middle_income,6,Male,1979,20468078
78250,lower_middle_income,6,Male,1982,21872743
78251,lower_middle_income,6,Male,1983,22352137
78254,lower_middle_income,6,Male,1986,24026836
78255,lower_middle_income,6,Male,1987,24645433
78256,lower_middle_income,6,Male,1988,25227296
78257,lower_middle_income,6,Male,1989,25809407
78259,lower_middle_income,6,Male,1991,26752391
78260,lower_middle_income,6,Male,1992,27126967
78261,lower_middle_income_typo,6,Male,1993,27462592
78262,lower_middle_income,6,Male,1994,27751397
78263,lower_middle_income,6,Male,1995,28064640
78264,lower_middle_income,6,Male,1996,28313033
78265,lower_middle_income_typo,6,Male,1997,28580648
78267,lower_middle_income,6,Male,1999,28962931
78268,lower_middle_income,6,Male,2000,29173949
78269,lower_middle_income,6,Male,2001,29420724
78270,lower_middle_income,6,Male,2002,29637736
78271,lower_middle_income,6,Male,2003,29854488
78273,lower_middle_income,6,Non-binary,2005,30341207
78274,lower_middle_income,6,Male,2006,30720348
78276,lower_middle_income,6,Male,2008,31367279
78277,lower_middle_income,6,Male,2009,31487692
78278,lower_middle_income,6,Male,2010,31612575
78279,lower_middle_income,6,Male,2011,31710152
78280,lower_middle_income,6,Male,2012,31852958
78281,lower_middle_income_typo,6,Male,2013,32089586
78282,lower_middle_income,6,Male,2014,32401821
78283,lower_middle_income,6,Male,2015,32741429
78284,lower_middle_income,6,Male,2016,32968567
78285,lower_middle_income,6,Non-binary,2017,33148710
78288,lower_middle_income,6,Male,2020,33114816
78289,lower_middle_income,6,Male,2021,32990490
78290,lower_middle_income,6,Male,2022,33013671
78291,lower_middle_income,6,Male,2023,32755119
78293,lower_middle_income,6,Male,2025,32392044
78294,lower_middle_income,6,Male,2026,32095774
78295,lower_middle_income,6,Male,2027,31894106
78297,lower_middle_income,6,Male,2029,32008223
78298,lower_middle_income,6,Male,2030,32081436
78303,lower_middle_income,6,Male,2035,32225554
78304,lower_middle_income,6,Male,2036,32278256
78305,lower_middle_income,6,Male,2037,32319864
78306,lower_middle_income,6,Male,2038,32353164
78307,lower_middle_income,6,Male,2039,32381214
78308,lower_middle_income,6,Male,2040,32404299
78309,lower_middle_income,6,Male,2041,32418255
78310,lower_middle_income,6,Male,2042,32414515
78311,lower_middle_income,6,Male,2043,32390944
78312,lower_middle_income,6,Male,2044,32348459
78313,lower_middle_income,6,Non-binary,2045,32295993
78314,lower_middle_income,6,Male,2046,32243838
78315,lower_middle_income,6,Male,2047,32171447
78316,lower_middle_income,6,Male,2048,32071972
78317,lower_middle_income,6,Non-binary,2049,31967038
78318,lower_middle_income,6,Male,2050,31858283
78319,lower_middle_income,6,Male,2051,31738440
78320,lower_middle_income,6,Male,2052,31616478
78321,lower_middle_income,6,Male,2053,31492393
78322,lower_middle_income,6,Non-binary,2054,31368646
78324,lower_middle_income_typo,6,Male,2056,31144527
78325,lower_middle_income,6,Male,2057,31040510
78326,lower_middle_income,6,Male,2058,30940733
78327,lower_middle_income,6,Male,2059,30847789
78328,lower_middle_income,6,Male,2060,30752516
78330,lower_middle_income,6,Male,2062,30594373
78331,lower_middle_income,6,Male,2063,30520643
78333,lower_middle_income,6,Male,2065,30357746
78336,lower_middle_income,6,Male,2068,30112113
78338,lower_middle_income,6,Male,2070,29946706
78339,lower_middle_income,6,Male,2071,29858045
78340,lower_middle_income,6,Male,2072,29759300
78342,lower_middle_income,6,Male,2074,29540823
78343,lower_middle_income,6,Male,2075,29417196
78346,lower_middle_income,6,Male,2078,29038160
78347,lower_middle_income,6,Male,2079,28897880
78348,lower_middle_income,6,Male,2080,28757588
78349,lower_middle_income,6,Male,2081,28614517
78350,lower_middle_income_typo,6,Male,2082,28472680
78354,lower_middle_income,6,Male,2086,27893598
78355,lower_middle_income,6,Male,2087,27750560
78356,lower_middle_income,6,Male,2088,27613282
78357,lower_middle_income,6,Male,2089,27479516
78358,lower_middle_income,6,Male,2090,27345804
78359,lower_middle_income,6,Male,2091,27214741
78361,lower_middle_income,6,Male,2093,26958944
78362,lower_middle_income,6,Male,2094,26832766
78364,lower_middle_income,6,Non-binary,2096,26587693
78365,lower_middle_income,6,Male,2097,26459576
78366,lower_middle_income,6,Male,2098,26332564
78367,lower_middle_income,6,Male,2099,26200514
78368,lower_middle_income,6,Male,2100,26063193
78369,lower_middle_income,6,Female,1950,8828962
78371,lower_middle_income,6,Female,1952,9216382
78372,lower_middle_income,6,Female,1953,9420826
78373,lower_middle_income,6,Female,1954,9589158
78375,lower_middle_income,6,Female,1956,10755644
78376,lower_middle_income,6,Female,1957,11159426
78377,lower_middle_income,6,Female,1958,11574965
78378,lower_middle_income,6,Female,1959,12005584
78379,lower_middle_income,6,Non-binary,1960,12434810
78380,lower_middle_income_typo,6,Female,1961,12842437
78381,lower_middle_income,6,Female,1962,13203279
78382,lower_middle_income,6,Female,1963,13602785
78383,lower_middle_income,6,Female,1964,13987603
78384,lower_middle_income,6,Female,1965,14348360
78385,lower_middle_income,6,Female,1966,14731823
78388,lower_middle_income,6,Female,1969,15841136
78389,lower_middle_income,6,Female,1970,16160537
78391,lower_middle_income,6,Female,1972,16713040
78392,lower_middle_income,6,Female,1973,17050831
78393,lower_middle_income,6,Female,1974,17415670
78394,lower_middle_income_typo,6,Female,1975,17768230
78395,lower_middle_income,6,Female,1976,18123498
78396,lower_middle_income,6,Female,1977,18547863
78397,lower_middle_income,6,Female,1978,19023119
78398,lower_middle_income,6,Female,1979,19491702
78399,lower_middle_income,6,Female,1980,19919256
78401,lower_middle_income,6,Female,1982,20746720
78402,lower_middle_income,6,Non-binary,1983,21171653
78404,lower_middle_income,6,Female,1985,22124425
78406,lower_middle_income,6,Female,1987,23257236
78410,lower_middle_income,6,Female,1991,25240847
78411,lower_middle_income,6,Female,1992,25602319
78412,lower_middle_income,6,Non-binary,1993,25903611
78413,lower_middle_income,6,Female,1994,26142572
78416,lower_middle_income,6,Female,1997,26909882
78418,lower_middle_income,6,Female,1999,27211153
78420,lower_middle_income,6,Female,2001,27551384
78421,lower_middle_income,6,Female,2002,27732915
78422,lower_middle_income,6,Non-binary,2003,27927393
78423,lower_middle_income,6,Female,2004,28130358
78424,lower_middle_income,6,Female,2005,28360831
78425,lower_middle_income,6,Female,2006,28710327
78427,lower_middle_income,6,Female,2008,29368940
78429,lower_middle_income,6,Female,2010,29626628
78430,lower_middle_income,6,Female,2011,29719677
78431,lower_middle_income,6,Female,2012,29870305
78433,lower_middle_income,6,Female,2014,30397588
78434,lower_middle_income,6,Female,2015,30725406
78435,lower_middle_income,6,Female,2016,30958639
78436,lower_middle_income,6,Female,2017,31156067
78437,lower_middle_income,6,Female,2018,31411857
78438,lower_middle_income,6,Female,2019,31475387
78439,lower_middle_income,6,Female,2020,31231495
78440,lower_middle_income,6,Female,2021,31129354
78441,lower_middle_income,6,Female,2022,31171777
78442,lower_middle_income,6,Female,2023,30958869
78443,lower_middle_income,6,Female,2024,30771125
78444,lower_middle_income,6,Female,2025,30659992
78445,lower_middle_income,6,Female,2026,30378669
78446,lower_middle_income,6,Female,2027,30206804
78447,lower_middle_income_typo,6,Female,2028,30267680
78448,lower_middle_income,6,Female,2029,30389812
78449,lower_middle_income,6,Female,2030,30498819
78450,lower_middle_income,6,Female,2031,30557728
78451,lower_middle_income_typo,6,Female,2032,30604373
78452,lower_middle_income,6,Female,2033,30659783
78454,lower_middle_income,6,Female,2035,30782008
78456,lower_middle_income,6,Female,2037,30916455
78458,lower_middle_income,6,Non-binary,2039,31005230
78460,lower_middle_income,6,Female,2041,31067709
78463,lower_middle_income,6,Female,2044,31033669
78464,lower_middle_income,6,Female,2045,30990925
78465,lower_middle_income,6,Female,2046,30946692
78466,lower_middle_income,6,Female,2047,30882672
78468,lower_middle_income,6,Non-binary,2049,30694275
78469,lower_middle_income,6,Female,2050,30594883
78470,lower_middle_income,6,Female,2051,30482154
78471,lower_middle_income,6,Female,2052,30365694
